"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/ElectricalStation/Electricity/M_ElectricPuddle.M_ElectricPuddle","0","12","2","1","5.901213","0","52"
